date,flight_sorties,is_holiday,user_type,enterprise_name,admin_region,aircraft_model,day_of_week,cross_region,time_slot,flight_duration,flight_distance,altitude_interval,aircraft_category,entity_id
2023-07-12,1,No,Individual,Ent_6,Baoan,V1500,Wednesday,Baoan-Futian,16:00-17:00,20,17.96713359814433,>600m,Industrial,Entity_1
2023-07-03,1,No,Enterprise,Ent_49,Futian,EH216,Monday,Futian-Nanshan,11:00-12:00,29,1.1771682329664455,100-300m,Passenger,Entity_146
2023-06-10,2,Yes,Enterprise,Ent_82,Baoan,V1500,Saturday,Baoan-Futian,13:00-14:00,15,5.8193499755425,100-300m,Industrial,Entity_88
2023-05-20,1,Yes,Enterprise,Ent_1,Futian,Mavic 3,Saturday,Longgang-Longgang,12:00-13:00,36,8.563054649119872,0-100m,Consumer,Entity_160
2023-01-03,3,No,Individual,Ent_4,Longgang,Matrice 300,Tuesday,Luohu-Futian,13:00-14:00,48,16.11920251821963,0-100m,Consumer,Entity_177
2023-07-24,1,No,Unknown,Ent_37,Futian,Matrice 300,Monday,Luohu-Futian,15:00-16:00,18,12.29896393828367,>600m,Industrial,Entity_56
2023-08-14,2,No,Individual,Ent_57,Luohu,Mavic 3,Monday,Baoan-Luohu,08:00-09:00,27,16.790540690925873,300-600m,Logistics,Entity_81
2023-06-21,5,No,Enterprise,Ent_14,Baoan,Mavic 3,Wednesday,Longgang-Longgang,07:00-08:00,59,7.365479851590198,>600m,Logistics,Entity_5
2023-01-27,4,No,Unknown,AutoFlight,Longgang,Agras T40,Friday,Nanshan-Luohu,16:00-17:00,13,16.335034869379108,0-100m,Passenger,Entity_1
2023-09-06,4,No,Unknown,Ent_33,Luohu,Matrice 300,Wednesday,Baoan-Nanshan,21:00-22:00,40,8.174925183057304,>600m,Logistics,Entity_66
2023-04-22,5,Yes,Enterprise,Ent_37,Luohu,Matrice 300,Saturday,Baoan-Luohu,12:00-13:00,19,17.037189050938768,0-100m,Passenger,Entity_136
2023-10-25,2,No,Unknown,Ent_77,Longgang,V1500,Wednesday,Luohu-Baoan,09:00-10:00,21,3.666940688624173,300-600m,Industrial,Entity_3
2023-07-06,3,No,Individual,Ent_66,Luohu,EH216,Thursday,Baoan-Nanshan,16:00-17:00,22,13.86113898933084,0-100m,Industrial,Entity_36
2023-12-09,2,Yes,Enterprise,Ent_93,Longgang,Agras T40,Saturday,Nanshan-Longgang,20:00-21:00,33,7.343287086682337,>600m,Industrial,Entity_95
2023-07-12,2,No,Individual,Ent_51,Longgang,Agras T40,Wednesday,Nanshan-Nanshan,07:00-08:00,5,10.854345864018004,>600m,Industrial,Entity_7
2023-07-25,2,No,Enterprise,Ent_54,Futian,Agras T40,Tuesday,Baoan-Nanshan,18:00-19:00,46,8.15535434652718,300-600m,Consumer,Entity_123
2023-05-24,3,No,Enterprise,XAG,Nanshan,V1500,Wednesday,Futian-Nanshan,18:00-19:00,51,11.78900475892878,300-600m,Passenger,Entity_189
2023-03-25,2,Yes,Individual,Ent_79,Futian,EH216,Saturday,Longgang-Luohu,16:00-17:00,23,15.324817857495194,100-300m,Passenger,Entity_56
2023-10-15,5,Yes,Enterprise,Ent_77,Nanshan,Mavic 3,Sunday,Nanshan-Luohu,12:00-13:00,11,16.18966995738545,>600m,Logistics,Entity_146
2023-06-27,1,No,Individual,Ent_82,Baoan,Mavic 3,Tuesday,Longgang-Luohu,06:00-07:00,15,17.762937744952417,>600m,Logistics,Entity_152
2023-08-08,2,No,Enterprise,Ent_23,Longgang,V1500,Tuesday,Futian-Longgang,15:00-16:00,42,8.779961456510263,0-100m,Consumer,Entity_92
2023-08-07,2,No,Unknown,Ent_98,Futian,Matrice 300,Monday,Longgang-Nanshan,15:00-16:00,13,15.036177672919289,>600m,Passenger,Entity_108
2023-10-18,2,No,Individual,Ent_77,Baoan,V1500,Wednesday,Nanshan-Baoan,15:00-16:00,48,10.422937448114354,100-300m,Passenger,Entity_23
2023-12-17,3,Yes,Individual,Ent_53,Longgang,Mavic 3,Sunday,Luohu-Luohu,18:00-19:00,7,4.051907981729185,100-300m,Industrial,Entity_42
2023-11-18,1,Yes,Unknown,Ent_10,Baoan,Agras T40,Saturday,Nanshan-Futian,17:00-18:00,14,7.250028525443143,100-300m,Logistics,Entity_4
2023-02-11,1,Yes,Enterprise,Ent_22,Luohu,EH216,Saturday,Nanshan-Longgang,07:00-08:00,17,14.439254440235668,300-600m,Consumer,Entity_42
2023-05-06,5,Yes,Individual,Ent_53,Luohu,EH216,Saturday,Nanshan-Nanshan,06:00-07:00,19,11.700570236692684,300-600m,Consumer,Entity_54
2023-12-19,4,No,Unknown,Ent_39,Luohu,Matrice 300,Tuesday,Futian-Futian,17:00-18:00,30,3.370857021525123,300-600m,Logistics,Entity_134
2023-04-07,3,No,Unknown,Ent_61,Baoan,EH216,Friday,Luohu-Baoan,06:00-07:00,55,16.233914667180898,100-300m,Consumer,Entity_185
2023-08-01,4,No,Unknown,Ent_87,Futian,EH216,Tuesday,Longgang-Futian,11:00-12:00,56,17.370799748176296,0-100m,Passenger,Entity_13
2023-02-26,2,Yes,Unknown,Ent_30,Nanshan,V1500,Sunday,Futian-Nanshan,15:00-16:00,15,14.822287243026928,100-300m,Industrial,Entity_20
2023-05-04,4,No,Individual,Ent_88,Nanshan,Agras T40,Thursday,Baoan-Futian,09:00-10:00,23,4.307282082661007,300-600m,Consumer,Entity_85
2023-09-09,5,Yes,Enterprise,Ent_94,Nanshan,Matrice 300,Saturday,Baoan-Luohu,06:00-07:00,14,16.083773856174957,>600m,Consumer,Entity_36
2023-08-18,1,No,Individual,Ent_76,Luohu,Matrice 300,Friday,Luohu-Longgang,07:00-08:00,10,17.196084821597257,300-600m,Logistics,Entity_156
2023-07-28,5,No,Unknown,Ent_73,Baoan,EH216,Friday,Futian-Baoan,13:00-14:00,56,14.251413746050758,300-600m,Passenger,Entity_81
2023-04-09,5,Yes,Unknown,Ent_14,Nanshan,V1500,Sunday,Nanshan-Luohu,19:00-20:00,35,18.586483855049526,300-600m,Consumer,Entity_53
2023-01-22,2,Yes,Individual,Ent_90,Nanshan,V1500,Sunday,Luohu-Longgang,10:00-11:00,16,18.18887844837897,0-100m,Consumer,Entity_86
2023-04-09,3,Yes,Individual,Ent_62,Baoan,Mavic 3,Sunday,Baoan-Luohu,11:00-12:00,15,19.516829708593093,100-300m,Passenger,Entity_149
2023-01-05,4,No,Enterprise,Ent_81,Nanshan,V1500,Thursday,Luohu-Nanshan,13:00-14:00,56,3.6534450961516463,100-300m,Logistics,Entity_40
2023-06-12,4,No,Individual,Ent_94,Luohu,EH216,Monday,Longgang-Nanshan,13:00-14:00,31,7.256960852157283,300-600m,Industrial,Entity_52
2023-08-12,1,Yes,Unknown,Ent_34,Baoan,Agras T40,Saturday,Futian-Baoan,18:00-19:00,54,5.382160449176328,100-300m,Logistics,Entity_24
2023-02-21,2,No,Unknown,Ent_7,Luohu,EH216,Tuesday,Baoan-Baoan,08:00-09:00,17,18.810403772369057,0-100m,Logistics,Entity_16
2023-11-11,4,Yes,Individual,Ent_61,Futian,Agras T40,Saturday,Nanshan-Nanshan,21:00-22:00,19,11.411816995042903,300-600m,Logistics,Entity_84
2023-10-08,2,Yes,Enterprise,Ent_1,Longgang,Mavic 3,Sunday,Longgang-Nanshan,06:00-07:00,57,3.351245142757234,0-100m,Passenger,Entity_153
2023-08-04,4,No,Enterprise,Ent_50,Nanshan,Agras T40,Friday,Baoan-Futian,13:00-14:00,43,17.40475775785358,>600m,Passenger,Entity_156
2023-12-15,1,No,Unknown,Ent_21,Baoan,EH216,Friday,Nanshan-Luohu,16:00-17:00,29,1.9756222173289664,300-600m,Logistics,Entity_164
2023-02-05,5,Yes,Enterprise,Ent_96,Longgang,V1500,Sunday,Longgang-Luohu,16:00-17:00,45,1.0661729533816149,300-600m,Passenger,Entity_77
2023-10-03,5,No,Unknown,Ent_7,Baoan,Matrice 300,Tuesday,Longgang-Nanshan,11:00-12:00,57,14.356901192062042,0-100m,Industrial,Entity_115
2023-12-25,2,No,Unknown,Ent_8,Baoan,Matrice 300,Monday,Longgang-Futian,17:00-18:00,11,2.7033961248714036,>600m,Industrial,Entity_124
2023-10-31,2,No,Individual,Ent_65,Nanshan,Matrice 300,Tuesday,Baoan-Luohu,09:00-10:00,56,6.585808416924672,100-300m,Industrial,Entity_53
2023-02-21,2,No,Individual,Ent_59,Baoan,Mavic 3,Tuesday,Futian-Baoan,06:00-07:00,59,6.643199337326065,0-100m,Industrial,Entity_90
2023-08-20,5,Yes,Individual,Ent_43,Baoan,Mavic 3,Sunday,Nanshan-Luohu,20:00-21:00,23,1.7684624629702252,100-300m,Industrial,Entity_62
2023-05-09,4,No,Individual,Ent_40,Futian,V1500,Tuesday,Luohu-Nanshan,14:00-15:00,31,0.8499241657212053,>600m,Passenger,Entity_48
2023-07-23,4,Yes,Individual,AutoFlight,Nanshan,V1500,Sunday,Luohu-Baoan,19:00-20:00,26,2.8268965777772386,>600m,Industrial,Entity_29
2023-12-27,1,No,Enterprise,AutoFlight,Luohu,Agras T40,Wednesday,Nanshan-Nanshan,12:00-13:00,56,10.108862704807937,>600m,Logistics,Entity_107
2023-03-24,5,No,Unknown,Ent_35,Luohu,Matrice 300,Friday,Baoan-Baoan,21:00-22:00,33,15.345702049107553,>600m,Consumer,Entity_46
2023-09-15,2,No,Individual,Ent_3,Nanshan,Matrice 300,Friday,Baoan-Luohu,19:00-20:00,22,14.132114033073458,100-300m,Passenger,Entity_42
2023-11-25,2,Yes,Enterprise,Ent_34,Futian,Mavic 3,Saturday,Luohu-Baoan,06:00-07:00,17,7.527835069622748,0-100m,Passenger,Entity_133
2023-03-28,2,No,Individual,Ent_6,Nanshan,Agras T40,Tuesday,Baoan-Futian,16:00-17:00,52,9.013920762780835,100-300m,Industrial,Entity_187
2023-01-18,2,No,Unknown,Ent_35,Futian,EH216,Wednesday,Longgang-Luohu,11:00-12:00,30,14.22453462288928,300-600m,Consumer,Entity_50
2023-09-24,3,Yes,Individual,Ent_92,Luohu,Agras T40,Sunday,Nanshan-Longgang,12:00-13:00,17,15.224562263081912,>600m,Passenger,Entity_153
2023-04-16,4,Yes,Enterprise,Ent_86,Nanshan,EH216,Sunday,Baoan-Baoan,21:00-22:00,49,19.165481308292538,0-100m,Industrial,Entity_98
2023-03-16,4,No,Individual,Ent_19,Baoan,EH216,Thursday,Luohu-Longgang,10:00-11:00,43,1.853423415128157,>600m,Passenger,Entity_56
2023-10-25,1,No,Enterprise,Ent_71,Nanshan,EH216,Wednesday,Nanshan-Nanshan,10:00-11:00,6,16.313864568549718,300-600m,Logistics,Entity_126
2023-01-23,5,No,Individual,Ent_39,Longgang,Agras T40,Monday,Luohu-Longgang,06:00-07:00,29,2.287940321615692,100-300m,Logistics,Entity_46
2023-03-14,1,No,Enterprise,Ent_8,Luohu,Mavic 3,Tuesday,Futian-Futian,10:00-11:00,44,6.632044004572689,100-300m,Consumer,Entity_67
2023-11-21,3,No,Unknown,Ent_74,Baoan,Mavic 3,Tuesday,Luohu-Nanshan,12:00-13:00,48,4.172039807431379,0-100m,Consumer,Entity_85
2023-08-03,1,No,Individual,Ent_85,Luohu,EH216,Thursday,Luohu-Nanshan,10:00-11:00,57,10.840614306179685,100-300m,Logistics,Entity_186
2023-10-04,1,No,Unknown,Ent_34,Futian,Mavic 3,Wednesday,Nanshan-Nanshan,14:00-15:00,27,4.175853736821685,0-100m,Consumer,Entity_195
2023-04-18,5,No,Enterprise,Ent_98,Nanshan,Agras T40,Tuesday,Luohu-Futian,09:00-10:00,47,17.71366876423852,300-600m,Consumer,Entity_51
2023-03-02,5,No,Individual,Ent_77,Luohu,EH216,Thursday,Longgang-Futian,17:00-18:00,19,15.608452379177287,>600m,Industrial,Entity_155
2023-07-31,3,No,Individual,Ent_13,Futian,V1500,Monday,Luohu-Futian,13:00-14:00,8,8.380462959917194,>600m,Logistics,Entity_120
2023-04-04,5,No,Unknown,Ent_42,Futian,EH216,Tuesday,Luohu-Longgang,07:00-08:00,20,14.991703887954277,>600m,Passenger,Entity_151
2023-12-19,5,No,Unknown,Ent_78,Nanshan,Agras T40,Tuesday,Longgang-Baoan,16:00-17:00,53,4.27109168248573,300-600m,Industrial,Entity_116
2023-09-26,3,No,Unknown,Ent_31,Luohu,Agras T40,Tuesday,Baoan-Baoan,10:00-11:00,6,16.664144901902812,>600m,Logistics,Entity_132
2023-06-29,2,No,Enterprise,Ent_73,Longgang,Agras T40,Thursday,Nanshan-Longgang,18:00-19:00,39,15.654673130396311,100-300m,Consumer,Entity_89
2023-09-06,4,No,Enterprise,Ent_86,Futian,Agras T40,Wednesday,Luohu-Luohu,07:00-08:00,10,19.560857517888653,100-300m,Consumer,Entity_174
2023-06-01,5,No,Individual,Ent_20,Baoan,EH216,Thursday,Futian-Longgang,17:00-18:00,41,1.2813325770190882,100-300m,Industrial,Entity_86
2023-07-07,4,No,Individual,Ent_26,Longgang,V1500,Friday,Baoan-Futian,18:00-19:00,40,17.191668632522163,100-300m,Consumer,Entity_174
2023-07-31,5,No,Unknown,Ent_27,Futian,Mavic 3,Monday,Longgang-Baoan,14:00-15:00,14,5.41453414822795,0-100m,Logistics,Entity_168
2023-07-23,5,Yes,Enterprise,Ent_46,Baoan,Mavic 3,Sunday,Longgang-Futian,20:00-21:00,50,13.305171048982402,300-600m,Industrial,Entity_110
2023-11-29,2,No,Unknown,Ent_45,Nanshan,Matrice 300,Wednesday,Futian-Nanshan,19:00-20:00,31,6.516694134178295,300-600m,Industrial,Entity_93
2023-08-13,4,Yes,Enterprise,Ent_6,Longgang,EH216,Sunday,Luohu-Baoan,16:00-17:00,31,8.44966143628773,300-600m,Logistics,Entity_162
2023-09-28,4,No,Individual,Ent_17,Nanshan,Mavic 3,Thursday,Baoan-Baoan,07:00-08:00,52,15.083556330699675,0-100m,Consumer,Entity_113
2023-04-18,2,No,Unknown,Ent_52,Longgang,Mavic 3,Tuesday,Futian-Luohu,20:00-21:00,52,13.80207975425814,300-600m,Industrial,Entity_52
2023-03-17,4,No,Unknown,Ent_94,Baoan,Mavic 3,Friday,Baoan-Luohu,10:00-11:00,25,19.226666299269098,>600m,Passenger,Entity_107
2023-01-14,1,Yes,Enterprise,Ent_61,Baoan,Agras T40,Saturday,Nanshan-Nanshan,10:00-11:00,36,7.860744788870681,0-100m,Industrial,Entity_1
2023-08-06,2,Yes,Individual,AutoFlight,Luohu,Mavic 3,Sunday,Futian-Nanshan,12:00-13:00,39,8.602603769284825,300-600m,Passenger,Entity_167
2023-01-28,4,Yes,Enterprise,Ent_95,Nanshan,Agras T40,Saturday,Baoan-Luohu,07:00-08:00,32,7.774847511277353,100-300m,Passenger,Entity_47
2023-09-04,1,No,Enterprise,Ent_39,Luohu,Mavic 3,Monday,Longgang-Baoan,09:00-10:00,25,3.304378320785149,100-300m,Logistics,Entity_160
2023-05-18,2,No,Individual,Ent_39,Nanshan,V1500,Thursday,Futian-Longgang,18:00-19:00,41,4.993476255595925,>600m,Industrial,Entity_189
2023-11-01,5,No,Individual,Ent_55,Luohu,Mavic 3,Wednesday,Baoan-Nanshan,08:00-09:00,60,16.236207092769114,100-300m,Consumer,Entity_134
2023-09-26,5,No,Individual,Ent_88,Nanshan,Agras T40,Tuesday,Nanshan-Longgang,15:00-16:00,31,15.719264208640036,0-100m,Logistics,Entity_71
2023-07-21,5,No,Enterprise,Ent_20,Baoan,V1500,Friday,Luohu-Baoan,18:00-19:00,50,4.287370598978517,>600m,Passenger,Entity_37
2023-03-10,4,No,Individual,Ent_32,Nanshan,Agras T40,Friday,Luohu-Futian,10:00-11:00,26,1.69960456036175,>600m,Industrial,Entity_110
2023-09-02,1,Yes,Enterprise,Ent_90,Baoan,V1500,Saturday,Longgang-Futian,17:00-18:00,55,11.633387732890291,>600m,Passenger,Entity_184
2023-01-10,5,No,Unknown,Ent_75,Longgang,EH216,Tuesday,Baoan-Nanshan,11:00-12:00,5,2.128019451654258,100-300m,Consumer,Entity_117
2023-11-24,5,No,Individual,Ent_93,Nanshan,V1500,Friday,Nanshan-Baoan,17:00-18:00,41,15.58133181490063,>600m,Logistics,Entity_110
2023-12-29,2,No,Unknown,Ent_47,Futian,Matrice 300,Friday,Futian-Longgang,18:00-19:00,21,3.213005097510063,100-300m,Industrial,Entity_81
2023-01-04,1,No,Individual,Ent_53,Futian,Matrice 300,Wednesday,Futian-Baoan,12:00-13:00,33,17.087745975745747,>600m,Industrial,Entity_5
2023-07-06,2,No,Individual,Ent_44,Luohu,Mavic 3,Thursday,Futian-Nanshan,21:00-22:00,31,18.72834334606853,100-300m,Consumer,Entity_116
2023-06-24,3,Yes,Unknown,AutoFlight,Longgang,Matrice 300,Saturday,Baoan-Futian,10:00-11:00,53,2.6843046049252384,0-100m,Passenger,Entity_28
2023-06-21,4,No,Unknown,Ent_35,Longgang,Mavic 3,Wednesday,Luohu-Nanshan,18:00-19:00,8,2.613602432758703,0-100m,Consumer,Entity_72
2023-10-02,2,No,Enterprise,Ent_41,Luohu,EH216,Monday,Baoan-Nanshan,20:00-21:00,28,2.85633781836513,100-300m,Passenger,Entity_151
2023-06-04,5,Yes,Enterprise,XAG,Luohu,V1500,Sunday,Longgang-Nanshan,06:00-07:00,27,17.82878260314515,0-100m,Industrial,Entity_122
2023-05-30,4,No,Enterprise,Ent_68,Futian,EH216,Tuesday,Longgang-Nanshan,10:00-11:00,53,1.9334995916340776,100-300m,Passenger,Entity_153
2023-08-15,1,No,Individual,Ent_7,Futian,Mavic 3,Tuesday,Nanshan-Nanshan,10:00-11:00,53,14.93362201827035,0-100m,Consumer,Entity_194
2023-07-30,4,Yes,Enterprise,Ent_32,Baoan,Agras T40,Sunday,Baoan-Longgang,20:00-21:00,16,11.339534269591473,0-100m,Passenger,Entity_127
2023-07-28,5,No,Individual,Ent_84,Luohu,Agras T40,Friday,Futian-Baoan,15:00-16:00,8,14.87161132157467,>600m,Industrial,Entity_149
2023-08-24,2,No,Enterprise,EHang,Futian,EH216,Thursday,Futian-Longgang,19:00-20:00,12,15.96753946845614,0-100m,Consumer,Entity_119
2023-08-11,2,No,Unknown,Ent_45,Baoan,EH216,Friday,Futian-Longgang,11:00-12:00,51,9.158174164079604,0-100m,Industrial,Entity_121
2023-05-13,4,Yes,Enterprise,Ent_38,Baoan,EH216,Saturday,Longgang-Baoan,15:00-16:00,40,3.4417509166786413,0-100m,Passenger,Entity_180
2023-08-26,5,Yes,Individual,EHang,Nanshan,EH216,Saturday,Baoan-Longgang,12:00-13:00,51,8.444616258295166,>600m,Logistics,Entity_133
2023-02-20,3,No,Enterprise,Ent_81,Futian,Agras T40,Monday,Nanshan-Baoan,20:00-21:00,7,1.0834384008156632,100-300m,Consumer,Entity_165
2023-05-13,3,Yes,Individual,Ent_34,Futian,Matrice 300,Saturday,Longgang-Nanshan,21:00-22:00,33,12.157534873646647,0-100m,Industrial,Entity_53
2023-06-12,4,No,Unknown,Ent_4,Longgang,Agras T40,Monday,Nanshan-Luohu,08:00-09:00,11,3.23459055963864,100-300m,Industrial,Entity_86
2023-05-26,4,No,Unknown,XAG,Longgang,Agras T40,Friday,Futian-Futian,06:00-07:00,18,9.217559545387585,100-300m,Consumer,Entity_198
2023-06-19,3,No,Unknown,Ent_60,Longgang,Agras T40,Monday,Nanshan-Longgang,11:00-12:00,25,8.107231453240825,>600m,Logistics,Entity_145
2023-12-05,5,No,Individual,Ent_41,Baoan,Agras T40,Tuesday,Futian-Longgang,19:00-20:00,39,0.8613717014066629,0-100m,Passenger,Entity_100
2023-01-21,2,Yes,Individual,Ent_80,Longgang,EH216,Saturday,Longgang-Baoan,09:00-10:00,52,4.140545268827682,300-600m,Industrial,Entity_61
2023-04-21,5,No,Enterprise,Ent_15,Futian,Agras T40,Friday,Baoan-Futian,06:00-07:00,18,4.179392353275247,>600m,Logistics,Entity_41
2023-07-02,4,Yes,Individual,Ent_31,Longgang,Matrice 300,Sunday,Luohu-Futian,07:00-08:00,49,4.245960827521822,100-300m,Industrial,Entity_198
2023-02-13,2,No,Unknown,Ent_40,Nanshan,Matrice 300,Monday,Luohu-Longgang,14:00-15:00,58,11.40108411117675,>600m,Consumer,Entity_42
2023-09-07,1,No,Unknown,Ent_89,Luohu,EH216,Thursday,Luohu-Luohu,19:00-20:00,52,19.267926043381568,100-300m,Logistics,Entity_23
2023-01-02,5,No,Unknown,Ent_4,Baoan,EH216,Monday,Luohu-Baoan,14:00-15:00,50,19.8518347807278,300-600m,Logistics,Entity_19
2023-04-03,1,No,Unknown,Ent_11,Nanshan,Agras T40,Monday,Longgang-Baoan,18:00-19:00,49,17.210056708610637,0-100m,Passenger,Entity_137
2023-10-03,5,No,Individual,Ent_36,Futian,V1500,Tuesday,Baoan-Futian,08:00-09:00,57,13.045655448224796,300-600m,Consumer,Entity_163
2023-04-24,4,No,Enterprise,Ent_28,Luohu,EH216,Monday,Futian-Baoan,12:00-13:00,50,14.819647193702435,0-100m,Logistics,Entity_175
2023-10-20,1,No,Enterprise,Ent_69,Luohu,V1500,Friday,Luohu-Futian,13:00-14:00,55,13.329986337408101,100-300m,Passenger,Entity_131
2023-08-24,4,No,Enterprise,Ent_86,Longgang,Agras T40,Thursday,Luohu-Baoan,06:00-07:00,53,7.121425557258225,300-600m,Logistics,Entity_114
2023-09-18,2,No,Individual,Ent_92,Nanshan,Agras T40,Monday,Longgang-Futian,16:00-17:00,10,2.9574736578747443,300-600m,Logistics,Entity_80
2023-01-28,4,Yes,Unknown,Ent_22,Futian,Agras T40,Saturday,Longgang-Longgang,21:00-22:00,20,12.188115692055744,>600m,Logistics,Entity_198
2023-06-08,4,No,Enterprise,Ent_76,Nanshan,EH216,Thursday,Luohu-Luohu,17:00-18:00,39,9.833644029663478,300-600m,Passenger,Entity_122
2023-03-30,3,No,Individual,Ent_40,Baoan,Mavic 3,Thursday,Baoan-Luohu,17:00-18:00,45,15.710376553871464,300-600m,Passenger,Entity_167
2023-01-08,1,Yes,Individual,Ent_92,Luohu,V1500,Sunday,Nanshan-Baoan,13:00-14:00,16,16.252368099110967,100-300m,Consumer,Entity_64
2023-06-17,2,Yes,Individual,DJI,Luohu,V1500,Saturday,Baoan-Luohu,18:00-19:00,29,12.622962559173487,100-300m,Passenger,Entity_185
2023-03-31,4,No,Unknown,Ent_61,Nanshan,Mavic 3,Friday,Longgang-Futian,13:00-14:00,48,3.6319383692372726,0-100m,Passenger,Entity_195
2023-04-13,1,No,Individual,Ent_16,Longgang,V1500,Thursday,Longgang-Nanshan,09:00-10:00,22,18.72480676332169,100-300m,Logistics,Entity_67
2023-04-30,4,Yes,Enterprise,Ent_53,Longgang,EH216,Sunday,Longgang-Baoan,13:00-14:00,33,17.913543946622063,100-300m,Passenger,Entity_37
2023-01-21,5,Yes,Unknown,Ent_50,Longgang,Agras T40,Saturday,Baoan-Luohu,18:00-19:00,7,9.873615133223167,100-300m,Industrial,Entity_86
2023-05-16,3,No,Enterprise,Ent_86,Baoan,EH216,Tuesday,Longgang-Futian,12:00-13:00,33,7.28538645190476,>600m,Industrial,Entity_133
2023-09-04,4,No,Enterprise,Ent_66,Baoan,Mavic 3,Monday,Futian-Baoan,08:00-09:00,21,12.763349069802635,0-100m,Industrial,Entity_53
2023-09-25,1,No,Unknown,Ent_88,Longgang,V1500,Monday,Futian-Futian,10:00-11:00,49,19.810946754994685,0-100m,Consumer,Entity_18
2023-08-15,1,No,Unknown,Ent_13,Nanshan,Agras T40,Tuesday,Baoan-Luohu,07:00-08:00,47,0.7632936926492859,100-300m,Industrial,Entity_96
2023-04-22,2,Yes,Enterprise,Ent_74,Nanshan,Mavic 3,Saturday,Futian-Luohu,11:00-12:00,6,1.1394815379841725,100-300m,Passenger,Entity_9
2023-11-25,5,Yes,Enterprise,Ent_59,Nanshan,Mavic 3,Saturday,Nanshan-Futian,17:00-18:00,50,19.34241303470919,100-300m,Consumer,Entity_148
2023-04-10,1,No,Enterprise,Ent_63,Nanshan,Mavic 3,Monday,Baoan-Baoan,13:00-14:00,33,18.054331157012182,100-300m,Consumer,Entity_130
2023-09-01,2,No,Enterprise,Ent_77,Luohu,Mavic 3,Friday,Luohu-Futian,15:00-16:00,48,2.2156098819819894,>600m,Logistics,Entity_114
2023-10-09,2,No,Individual,Ent_19,Longgang,EH216,Monday,Baoan-Baoan,12:00-13:00,45,16.571325159042974,300-600m,Passenger,Entity_195
2023-10-21,1,Yes,Unknown,Ent_96,Luohu,Matrice 300,Saturday,Futian-Nanshan,21:00-22:00,57,19.093771390245802,300-600m,Passenger,Entity_109
2023-03-07,4,No,Unknown,Ent_41,Futian,Matrice 300,Tuesday,Luohu-Nanshan,09:00-10:00,55,2.6385228938241108,300-600m,Consumer,Entity_65
2023-04-15,1,Yes,Unknown,Ent_85,Luohu,Matrice 300,Saturday,Nanshan-Longgang,13:00-14:00,29,18.80602454105523,0-100m,Industrial,Entity_1
2023-05-22,3,No,Enterprise,Ent_59,Futian,Matrice 300,Monday,Futian-Nanshan,16:00-17:00,27,6.294410365826314,300-600m,Industrial,Entity_181
2023-11-01,3,No,Individual,Ent_45,Baoan,Mavic 3,Wednesday,Longgang-Longgang,07:00-08:00,51,4.861864380120245,0-100m,Consumer,Entity_71
2023-09-08,4,No,Enterprise,Ent_17,Longgang,Mavic 3,Friday,Luohu-Futian,11:00-12:00,58,11.400107382866679,100-300m,Industrial,Entity_174
2023-01-01,4,Yes,Enterprise,Ent_9,Baoan,EH216,Sunday,Longgang-Longgang,09:00-10:00,46,5.15264303796478,0-100m,Passenger,Entity_170
2023-10-13,4,No,Individual,Ent_25,Futian,EH216,Friday,Baoan-Futian,17:00-18:00,22,3.986291310768596,0-100m,Passenger,Entity_160
2023-07-02,3,Yes,Individual,Ent_97,Futian,Mavic 3,Sunday,Baoan-Futian,20:00-21:00,38,11.894298225181535,>600m,Passenger,Entity_122
2023-09-30,4,Yes,Enterprise,Ent_40,Futian,V1500,Saturday,Nanshan-Nanshan,13:00-14:00,20,15.407447927051884,100-300m,Passenger,Entity_95
2023-03-08,4,No,Unknown,Ent_30,Luohu,Mavic 3,Wednesday,Nanshan-Baoan,21:00-22:00,34,1.6582067114883214,100-300m,Logistics,Entity_42
2023-10-17,2,No,Enterprise,Ent_1,Longgang,V1500,Tuesday,Longgang-Luohu,06:00-07:00,20,15.860233246383878,100-300m,Passenger,Entity_97
2023-02-25,3,Yes,Unknown,Ent_43,Luohu,Agras T40,Saturday,Luohu-Nanshan,20:00-21:00,54,8.821345914553744,300-600m,Logistics,Entity_191
2023-02-06,1,No,Individual,Ent_88,Nanshan,Matrice 300,Monday,Futian-Luohu,06:00-07:00,18,10.091704954074698,300-600m,Industrial,Entity_183
2023-10-22,4,Yes,Individual,Ent_52,Futian,EH216,Sunday,Longgang-Luohu,18:00-19:00,27,19.41322937035634,100-300m,Logistics,Entity_138
2023-12-02,3,Yes,Enterprise,Ent_93,Nanshan,EH216,Saturday,Longgang-Baoan,07:00-08:00,37,17.86444735377144,0-100m,Industrial,Entity_42
2023-07-27,1,No,Unknown,Ent_61,Nanshan,Mavic 3,Thursday,Luohu-Longgang,18:00-19:00,26,10.558588173629214,0-100m,Consumer,Entity_54
2023-04-22,5,Yes,Enterprise,Ent_67,Nanshan,Matrice 300,Saturday,Luohu-Futian,21:00-22:00,53,16.78855244500113,100-300m,Logistics,Entity_168
2023-03-07,5,No,Individual,Ent_80,Futian,Agras T40,Tuesday,Baoan-Futian,17:00-18:00,7,7.069310596890897,300-600m,Logistics,Entity_66
2023-09-02,2,Yes,Individual,Ent_98,Luohu,Mavic 3,Saturday,Luohu-Nanshan,16:00-17:00,13,1.2724686325641288,0-100m,Industrial,Entity_195
